Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2014 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [213] CheckArch              [93] alloc_rt_node (route_tree_timing.c) [29] get_bb_from_scratch (place.c)
 [143] CheckElement (xml_arch.c) [45] alloc_sblock_pattern_lookup [185] get_class_range_for_block
 [176] CheckGrid (SetupVPR.c) [268] alloc_timing_driven_route_structs [64] get_delay_normalization_fac (rr_graph_indexed_data.c)
 [214] CheckOptions           [94] alloc_trace_data (route_common.c) [40] get_expected_segs_to_target (route_timing.c)
 [215] CheckSegments (CheckArch.c) [68] assess_swap (place.c) [104] get_first_pin (timing_place_lookup.c)
 [216] CheckSetup             [25] assign_blocks_and_route_net (timing_place_lookup.c) [41] get_heap_head
 [217] CheckSwitches (CheckArch.c) [114] assign_locations (timing_place_lookup.c) [304] get_longest_segment_length (timing_place_lookup.c)
 [175] CountChildren (xml_arch.c) [109] build_block_output_tnode (path_delay.c) [305] get_max_pins_per_net (route_timing.c)
 [101] CountTokens           [153] build_fb_tnodes (path_delay.c) [111] get_mst_of_net
 [135] CountTokensInString (xml_arch.c) [10] build_rr_graph [17] get_net_cost (place.c)
 [172] FindElement (xml_arch.c) [57] build_rr_sinks_sources (rr_graph.c) [112] get_net_wirelength_estimate (place.c)
 [147] FindProperty (xml_arch.c) [19] build_rr_xchan (rr_graph.c) [152] get_next_hash
 [137] FreeNode (xml_arch.c)  [20] build_rr_ychan (rr_graph.c) [16] get_non_updateable_bb (place.c)
 [100] FreeTokens            [154] build_subblock_tnodes (path_delay.c) [159] get_num_conn (check_netlist.c)
 [150] GetNodeTokens (xml_arch.c) [34] build_unidir_rr_opins (rr_graph.c) [72] get_rr_cong_cost
 [218] InitArch (SetupVPR.c) [207] check_all_tracks_reach_pins (rr_graph.c) [39] get_rr_node_index
 [219] IsTimingEnabled       [110] check_connections_to_global_fb_pins (check_netlist.c) [24] get_seg_end
  [83] IsWhitespace (xml_arch.c) [155] check_fb_conn (check_netlist.c) [18] get_seg_start
 [177] ParseFc (xml_arch.c)  [156] check_fb_to_subblock_connections (check_netlist.c) [306] get_seg_track_counts (rr_graph2.c)
 [220] PrintTitle (main.c)   [269] check_for_duplicate_block_names (check_netlist.c) [80] get_simple_switch_block_track
 [193] ProcessCB_SB (xml_arch.c) [270] check_for_multiple_sink_connections (check_netlist.c) [163] get_std_dev (place.c)
 [221] ProcessChanWidthDistr (xml_arch.c) [157] check_internal_subblock_connections (check_netlist.c) [30] get_timing_driven_expected_cost (route_timing.c)
 [194] ProcessChanWidthDistrDir (xml_arch.c) [271] check_netlist [119] get_top_of_heap_index (heapsort.c)
 [222] ProcessDevice (xml_arch.c) [81] check_node         [52] get_track_to_ipins
 [223] ProcessIO (xml_arch.c) [82] check_pass_transistors (check_rr_graph.c) [13] get_track_to_tracks
 [224] ProcessLayout (xml_arch.c) [60] check_place (place.c) [133] get_type_by_name (read_netlist.c)
 [186] ProcessOption (ReadOptions.c) [272] check_rr_graph [35] get_unidir_opin_connections
 [225] ProcessSegments (xml_arch.c) [92] check_subblock_pin (check_netlist.c) [14] get_unidir_track_to_chan_seg (rr_graph2.c)
 [195] ProcessSubblocks (xml_arch.c) [158] check_subblocks (check_netlist.c) [106] hash_value (hash.c)
 [226] ProcessSwitches (xml_arch.c) [273] check_timing_graph [120] heapsort
 [196] ProcessTypeProps (xml_arch.c) [59] comp_bb_cost (place.c) [210] init_chan
 [227] ProcessTypes (xml_arch.c) [5] comp_delta_td_cost (place.c) [307] init_draw_coords
 [187] Process_Fc (xml_arch.c) [49] comp_td_costs (place.c) [308] init_route_structs
 [188] ReadBaseToken (ReadOptions.c) [6] comp_td_point_to_point_delay (place.c) [121] init_route_tree_to_source
 [228] ReadInt (ReadOptions.c) [173] comp_width (place_and_route.c) [309] initial_placement (place.c)
 [102] ReadLineTokens          [8] compute_delay_lookup_tables [76] insert_in_edge_list
 [229] ReadOptions            [26] compute_delta_arrays (timing_place_lookup.c) [107] insert_in_hash_table
 [230] SetupAnnealSched (SetupVPR.c) [47] compute_delta_fb_to_fb (timing_place_lookup.c) [90] insert_in_int_list
 [197] SetupClassInf (xml_arch.c) [46] compute_delta_fb_to_io (timing_place_lookup.c) [179] insert_in_vptr_list
 [231] SetupEmptyType (xml_arch.c) [37] compute_delta_io_to_fb (timing_place_lookup.c) [54] is_cbox
 [198] SetupGridLocations (xml_arch.c) [33] compute_delta_io_to_io (timing_place_lookup.c) [174] is_global_clock (path_delay.c)
 [232] SetupOperation (SetupVPR.c) [274] compute_net_pin_index_values (place.c) [91] is_opin
 [199] SetupPinClasses (xml_arch.c) [161] compute_net_slacks (path_delay.c) [50] is_sbox
 [200] SetupPinLocations (xml_arch.c) [275] count_connections (place.c) [51] label_incoming_wires (rr_graph2.c)
 [233] SetupPlacerOpts (SetupVPR.c) [117] empty_heap      [15] label_wire_muxes (rr_graph2.c)
 [234] SetupRouterOpts (SetupVPR.c) [166] exit_crit (place.c) [21] label_wire_muxes_for_balance (rr_graph2.c)
 [235] SetupRoutingArch (SetupVPR.c) [144] ezxml_add_child [55] load_chan_rr_indices (rr_graph2.c)
 [201] SetupSubblocksTSeq (xml_arch.c) [148] ezxml_attr  [164] load_criticalities
 [202] SetupSubblocksTcomb (xml_arch.c) [131] ezxml_char_content [61] load_net_rr_terminals
 [236] SetupSwitches (SetupVPR.c) [171] ezxml_child       [31] load_net_slack
 [237] SetupTiming (SetupVPR.c) [138] ezxml_close_tag    [122] load_new_path_R_upstream (route_tree_timing.c)
 [203] SetupTypeTiming (xml_arch.c) [139] ezxml_cut      [134] load_one_fb_fanout_count
 [238] SetupVPR              [108] ezxml_decode          [310] load_route_bb (route_common.c)
 [239] ShowAnnealSched (ShowSetup.c) [140] ezxml_free     [63] load_rr_indexed_data_T_values (rr_graph_indexed_data.c)
 [240] ShowOperation (ShowSetup.c) [141] ezxml_free_attr  [65] load_rr_indexed_data_base_costs (rr_graph_indexed_data.c)
 [241] ShowPlacerOpts (ShowSetup.c) [145] ezxml_insert   [123] load_rt_subtree_Tdel (route_tree_timing.c)
 [242] ShowRoutingArch (ShowSetup.c) [276] ezxml_new      [48] load_sblock_pattern_lookup
 [243] ShowSetup             [142] ezxml_open_tag        [311] load_simplified_device (timing_place_lookup.c)
 [244] XmlReadArch           [277] ezxml_parse_fd        [312] load_subblock_info_to_type (SetupVPR.c)
 [115] add_path_to_route_tree (route_tree_timing.c) [278] ezxml_parse_file [162] load_timing_graph_net_delays
  [58] add_route_tree_to_heap (route_timing.c) [279] ezxml_parse_str [211] load_uniform_switch_pattern (rr_graph.c)
  [44] add_rr_graph_C_from_switches [160] ezxml_set_attr [124] mark_ends
  [73] add_to_heap (route_common.c) [136] ezxml_set_flag  [88] min_dist_from_mst (mst.c)
  [84] add_to_mod_list       [149] ezxml_set_txt          [99] my_atoi
 [116] add_to_sort_heap (heapsort.c) [280] ezxml_str2utf8 [151] my_calloc
 [245] alloc_and_assign_internal_structures (timing_place_lookup.c) [11] find_affected_nets (place.c) [89] my_chunk_malloc
 [204] alloc_and_load_actual_fc (rr_graph.c) [87] find_label_of_track (rr_graph2.c) [212] my_fopen
 [246] alloc_and_load_clb_opins_used_locally (route_common.c) [27] find_to (place.c) [69] my_frand
  [86] alloc_and_load_edges_and_switches [170] find_type_col (SetupVPR.c) [67] my_irand
 [247] alloc_and_load_fanout_counts (path_delay.c) [281] freeArch (main.c) [70] my_malloc
 [248] alloc_and_load_for_fast_cost_update (place.c) [181] freeGrid (SetupVPR.c) [182] my_realloc
 [178] alloc_and_load_grid (SetupVPR.c) [282] free_and_reset_internal_structures (timing_place_lookup.c) [313] my_srandom
 [249] alloc_and_load_perturb_ipins (rr_graph.c) [183] free_chunk_memory [103] my_strdup
 [250] alloc_and_load_pin_mappings (path_delay.c) [283] free_crit (timing_place.c) [71] node_to_heap
 [189] alloc_and_load_pin_to_track_map (rr_graph.c) [284] free_fanout_counts (path_delay.c) [105] pathfinder_update_one_cost
 [251] alloc_and_load_placement_structs (place.c) [285] free_fast_cost_update_structs (place.c) [1] place_and_route
  [66] alloc_and_load_rr_clb_source (rr_graph.c) [208] free_hash_table [314] post_place_sync
  [12] alloc_and_load_rr_graph (rr_graph.c) [75] free_heap_data [315] print_place
  [62] alloc_and_load_rr_indexed_data [286] free_int_list [316] read_netlist
  [56] alloc_and_load_rr_node_indices [191] free_ivec_vector [43] recompute_bb_cost (place.c)
 [252] alloc_and_load_rr_node_route_structs [98] free_linked_rt_edge (route_tree_timing.c) [42] reset_path_costs
 [253] alloc_and_load_seg_details [287] free_lookups_and_criticalities [317] reset_placement (timing_place_lookup.c)
 [254] alloc_and_load_timing_graph [132] free_matrix     [318] restore_original_device (timing_place_lookup.c)
 [255] alloc_and_load_timing_graph_levels [184] free_matrix3 [38] rr_graph_externals (rr_graph.c)
 [256] alloc_and_load_tnode_fanin_and_check_edges (path_delay2.c) [192] free_matrix4 [146] rr_node_is_global_clb_ipin (check_rr_graph.c)
 [257] alloc_and_load_tnodes_and_net_mapping (path_delay.c) [288] free_net_delay [77] seg_index_of_cblock
 [190] alloc_and_load_track_to_pin_lookup (rr_graph.c) [289] free_pin_mappings (path_delay.c) [78] seg_index_of_sblock
 [258] alloc_and_load_unique_pin_list (place.c) [290] free_placement_structs (place.c) [319] set_graphics_state
 [259] alloc_block (timing_place_lookup.c) [291] free_route_structs [320] setup_chan_width (timing_place_lookup.c)
 [260] alloc_crit (timing_place.c) [118] free_route_tree [321] start_hash_table_iterator
 [261] alloc_delta_arrays (timing_place_lookup.c) [292] free_route_tree_timing_structs [53] starting_t (place.c)
 [205] alloc_hash_table      [293] free_routing_structs (timing_place_lookup.c) [322] sync_nets_to_blocks
  [74] alloc_heap_data (route_common.c) [209] free_rr_graph [32] timing_driven_expand_neighbours (route_timing.c)
 [169] alloc_ivector_and_copy_int_list [294] free_rr_node_indices [28] timing_driven_route_net
  [85] alloc_linked_f_pointer (route_common.c) [295] free_rr_node_route_structs [2] try_place
  [97] alloc_linked_rt_edge (route_tree_timing.c) [95] free_rt_node (route_tree_timing.c) [4] try_swap (place.c)
   [7] alloc_lookups_and_criticalities [296] free_sblock_pattern_lookup [22] update_bb (place.c)
 [130] alloc_matrix          [297] free_seg_details      [125] update_net_delays_from_route_tree
 [180] alloc_matrix3         [298] free_timing_driven_route_structs [167] update_rlim (place.c)
 [206] alloc_matrix4         [299] free_timing_graph     [126] update_route_tree
 [262] alloc_net (timing_place_lookup.c) [96] free_trace_data (route_common.c) [127] update_rr_base_costs (route_timing.c)
 [263] alloc_net_delay       [300] free_trace_structs    [165] update_screen
 [264] alloc_net_rr_terminals (rr_graph.c) [113] free_traceback [168] update_t (place.c)
 [265] alloc_net_slack (path_delay.c) [301] free_type_pin_to_track_map (rr_graph.c) [23] update_td_cost (place.c)
 [266] alloc_route_structs   [302] free_type_track_to_ipin_map (rr_graph.c) [128] update_traceback
 [267] alloc_route_tree_timing_structs [303] free_unique_pin_list (place.c) [129] update_unbuffered_ancestors_C_downstream (route_tree_timing.c)
   [9] alloc_routing_structs (timing_place_lookup.c) [36] generic_compute_matrix (timing_place_lookup.c) [79] vpr_to_phy_track (rr_graph2.c)
